instname;state;tuition03_tf;tot_rev_w_auxother_sum;control;total_enrollment;ptall12;LONGITUD;LATITUDE
Community College of the Air Force;AL;0;;1;;;-86.244501;32.404904
SAE Institute of Technology-Nashville;TN;;2635362.003;115;0;-86.790441;36.150585
Semo Hairstyling Academy;MO;;109700.003;5;0;-89.548052;37.305416
Shear Academy;TN;;166916.003;21;0;-85.035242;35.952697
Southern Technical College;FL;;347074.003;35;0;-81.399218;28.448285
Stanbridge College;CA;;1227836.003;28;0;-117.857444;33.678214
Styletrends Barber and Hairstyling Academy;SC;;83203.003;18;0;-81.028266;34.923227
Universal Massage and Beauty Institute;FL;;527705.003;153;0;-80.369459;25.768377
Universal College of Healing Arts;NE;8850;536895.003;48;0;-95.961249;41.339098
Uta Mesivta of Kiryas Joel;NY;5000;8479185.002;693;107;-74.161456;41.335028
W L Bonner College;SC;4752;511123.002;94;0;-81.032306;34.040969
Walter Jay MD Institute An Educational Center;CA;7557;356585.003;41;0;-118.274412;34.057253
Harrisburg University of Science and Technology;PA;14000;3908251.002;112;32;-76.879924;40.261668
The Art Institute of Ohio-Cincinnati;OH;11298;4048878.003;160;0;-84.318527;39.28936
Stevens Henager College-Logan;UT;;4042084.003;272;37;-111.83535;41.718999
University of Phoenix-Cheyenne Campus;WY;9450;878826.003;115;0;-104.82809;41.18092
University of Phoenix-Springfield  Campus;MO;9450;2170754.003;259;72;-93.273599;37.140309
University of Phoenix-Des Moines Campus;IA;9450;2036283.003;263;60;-93.796808;41.594081
University of Phoenix-San Antonio Campus;TX;10560;4202742.003;356;97;-98.554021;29.515016
University of Phoenix-Austin Campus;TX;10560;2510761.003;223;52;-97.731122;30.397257
University of Phoenix-Richmond Campus;VA;11370;3279604.003;383;90;-77.51466;37.600989
University of Phoenix-Raleigh Campus;NC;10170;2739201.003;221;73;-78.728214;35.768082
Blue Ridge Community and Technical College;WV;1300;5495438.001;1711;79;-77.968432;39.454479
Connecticut Culinary Institute-Suffield;CT;;2737031.003;178;0;-72.617053;42.025475
International Academy of Design and Technology;NV;19800;5720752.003;378;81;-115.097228;36.021638
International Academy of Design and Technology;WA;15360;4849009.003;377;69;-122.254449;47.450121
International Academy of Design and Technology;TN;16605;5334575.003;324;63;-86.69038;36.16721
Le Cordon Bleu College of Culinary Arts-Miami;FL;33000;16763787.003;636;92;-80.28822;25.97807
Le Cordon Bleu College of Culinary Arts-Minneapolis/St Paul;MN;39750;20211990.003;379;92;-93.161214;44.865572
Cambridge College-Portland;OR;;4615886.003;447;0;-122.806135;45.489752
Career Technical College-Shreveport;LA;6660;2431450.003;148;23;-93.705871;32.486966
ITT Technical Institute-Kansas City;MO;13896;1421707.003;140;28;-94.473142;39.048352
ITT Technical Institute-Kennesaw;GA;13896;1335493.003;161;29;-84.58903;34.03714
ITT Technical Institute-Owings Mills;MD;13896;939176.003;136;23;-76.81278;39.42987
ITT Technical Institute-Warrensville Heights;OH;13896;325200.003;47;18;-81.497877;41.432558
Union Graduate College;NY;;5141764.002;713;111;-73.933851;42.813765
Colorado State University System Office;CO;;3149124.001;;0;-104.988532;39.744169
Daytona College;FL;;184464.003;27;0;-81.080757;29.270392
Delta Technical College;MS;;2296559.003;305;0;-90.00705;34.95615
Interamerican College;CA;;797193.002;40;0;-117.106165;32.668296
Westwood College-Arlington Ballston;VA;13200;1115114.003;9;0;-77.112605;38.880046
Maric College-Bakersfield;CA;;3062711.003;178;0;-119.038958;35.337386
Maric College-Fresno;CA;;1190681.003;112;0;-119.708648;36.80837
Artistic Beauty Colleges-Phoenix North Central;AZ;;843015.003;77;0;-112.274058;33.464566
Artistic Beauty Colleges-Tucson North;AZ;;1575769.003;126;0;-110.978272;32.285713
Artistic Beauty Colleges-Littleton;CO;;886737.003;74;0;-105.09624;39.609543
Artistic Beauty Colleges-Aurora;CO;;561860.003;43;0;-104.792437;39.696542
Everest Institute-Gahanna;OH;;7335061.003;701;0;-82.853789;39.99995
Everest College-Earth City;MO;;2616271.003;174;0;-90.459921;38.761678
Everest Institute-Silver Spring;MD;;3662542.003;569;0;-77.030683;38.998509
Alvareitas College of Cosmetology;IL;;215454.003;19;0;-90.032741;38.546804
Argosy University-Santa Monica Campus;CA;8244;;3;42;0;-118.373038;33.927857
Brown Mackie College-Miami;FL;10992;1608932.003;136;0;-80.18601;25.78825
Indiana Business College-Northwest;IN;9075;863144.003;62;0;-86.263216;39.926736
Universal Technical Institute of Massachusetts Inc;MA;;14085167.003;537;0;-71.19735;42.21109
Eagle Gate College;UT;9450;2327643.003;262;45;-111.973588;41.073726
Academy of Hair Design;TX;;208392.003;40;0;-94.006649;30.907905
Ex-Pression College for Digital Arts;CA;15625;12362223.003;646;151;-122.294941;37.847219
Unitech Training Academy-West Monroe Campus;LA;;1554839.003;444;0;-92.12958;32.507094
Daymar College-Newport;KY;9360;236010.003;63;0;-84.486979;39.103316
DeVry University-Oklahoma;OK;11790;204959.003;13;0;-97.590948;35.537391
New River Community and Technical College;WV;7014;9322056.001;1765;164;-81.22073;37.792975
The Academy of Health Care Professions;TX;9000;1975730.003;176;0;-95.529605;29.688648
Eagle Gate College;UT;8100;606035.003;166;0;-111.890978;40.760232
Maric College-Palm Springs;CA;;3406475.003;143;34;-116.519182;33.823023
University of Phoenix-Savannah Campus;GA;10140;1273507.003;76;0;-81.14897;32.070169
University of Phoenix-Northern Nevada Campus;NV;9750;5505643.003;521;27;-119.754951;39.429859
Georgia Gwinnett College;GA;10152;;1;;;-84.001696;33.977664
Phoenix Institute of Herbal Medicine & Acupuncture;AZ;;933034.003;89;;-112.06875;33.523768
Tucson College of Beauty;AZ;;465378.003;44;;-110.994967;32.278779
California Career College;CA;;671715.003;159;;-118.601543;34.197528
Palladium Technical Academy;CA;;311529.003;16;;-118.043395;34.076443
Palace Beauty College;CA;;683154.003;37;;-118.309088;34.044761
National Polytechnic College;CA;10180;823992.003;93;;-118.138675;33.990086
American Career College;CA;;4226547.003;302;;-117.583924;34.068809
TechSkills of Sacramento;CA;;1981654.003;59;;-121.41547;38.587632
American Institute of Massage Therapy;CA;;417928.003;33;;-117.85027;33.715851
University of East-West Medicine;CA;;1210511.003;160;;-122.04741;37.371499
CSI Career College;CA;;2107513.003;222;;-121.944722;38.37805
Mojave Barber College;CA;;152857.003;21;;-117.295432;34.534001
Cuttin' Up Beauty Academy;CO;;353277.003;40;;-104.893753;39.740203
Ari Ben Aviator;FL;;5108321.003;66;;-80.357357;27.484069
Total International Career Institute;FL;5100;101591.003;11;;-80.306358;25.849387
Trendsetters School of Beauty & Barbering;FL;;201824.003;45;;-81.717335;30.31167
Commercial Diving Academy;FL;13800;3235121.003;60;;-81.647206;30.391964
American Institute of Beauty;FL;;639518.003;76;;-82.748792;27.916398
North Florida Cosmetology Institute;FL;;537940.003;81;;-84.294265;30.477107
Florida Academy of Health & Beauty;FL;5750;215255.003;54;;-80.154308;26.156766
Augusta School of Massage;GA;;1118543.003;12;;-82.135902;33.528995
ATA Career Education;KY;8400;4583038.003;224;;-85.568097;38.224389
School of Urban Missions;LA;6000;1626100.002;102;30;-122.1779;37.73419
Compass Career College;LA;;495433.003;91;;-90.478863;30.475985
Hair Expressions Academy;MD;;797621.003;59;;-77.115737;39.061521
Nuvo College of Cosmetology;MI;;282683.003;61;;-86.220145;43.175556
Massage Therapy Training Institute;MO;10400;2345061.003;286;;-94.60441;38.963486
Hair Academy 110;MO;;318858.003;6;;-92.583057;40.194826
Healing Touch School of Massage Therapy;MS;;400543.003;11;;-89.360303;31.323643
Salon Professional Academy;ND;;1347230.003;96;;-96.858268;46.858282
Massage Therapy Training Institute;NM;;194317.003;34;;-106.801638;32.311813
Institute of Professional Careers;NV;;135876.003;22;;-115.118997;36.107431
Elite Academy of Beauty Arts;NY;;717293.003;42;;-73.97441;40.60438
Aveda Institute New York;NY;;2972100.003;111;;-74.004896;40.725582
Oklahoma Technology Institute;OK;;322909.003;15;;-97.514318;35.569811
4-States Academy of Cosmetology;OK;;214429.003;26;;-94.87333;36.875115
Northwest Regional Technology Institute;PA;;315371.003;20;;-80.070696;42.107523
National Massage Therapy Institute;PA;;4997858.003;162;;-75.015153;40.095338
MyrAngel Beauty Institute;PR;;403735.003;44;;-65.92083;18.22981
Institute of Hair Design;TN;;355906.003;59;;-88.392184;35.243564
Nave Cosmetology Academy;TN;;318466.003;56;;-87.076698;35.598148
Texas Health School;TX;;814068.003;186;;-95.579741;29.784124
Mai-trix Beauty College;TX;;336106.003;86;;-95.503567;29.847355
North West Beauty School;TX;;225586.003;81;;-95.473256;29.861978
Maximum Style Tec School of Cosmetology;UT;;408085.003;26;;-111.835144;41.726721
Careers Unlimited;UT;;1826058.003;22;;-111.730611;40.275149
Mountainland Applied Technology College;UT;2362;7738058.001;1643;;-111.73026;40.279038
Ana Visage Academy;VA;;635714.003;38;;-77.296715;38.97372
Yakima Beauty School Beautyworks;WA;;141697.003;17;;-120.508469;46.607278
Mountain State School of Massage;WV;;462073.003;43;;-81.579141;38.3177
Doane College-Lincoln Grand Island and Master;NE;4530;8041108.002;1560;;-96.648898;40.816114
Shorter College-Professional Studies;GA;7875;11081405.002;1790;180;-84.426617;33.908717
Arkansas State University System Office;AR;;1501972.001;;;-90.677217;35.821266
The Art Institute of Indianapolis;IN;13680;5249669.003;96;50;-86.222439;39.920402
Micro Tech Training Center;NJ;;3904503.003;540;;-74.152027;40.789732
Illinois School of Health Careers-O'Hare Campus;IL;;2065326.003;329;;-87.845178;41.981042
MedTech College;IN;9185;4282483.003;528;;-86.053297;39.890672
Universal Technical Institute of Northern California Inc;CA;;16864623.003;709;;-121.531767;38.644393
ITT Technical Institute-Charlotte;NC;14580;311637.003;33;17;-80.920904;35.183129
ITT Technical Institute-Clovis;CA;14580;1471882.003;156;34;-119.700153;36.836604
ITT Technical Institute-Dunmore;PA;14580;225649.003;34;;-75.618245;41.412355
ITT Technical Institute-Flint;MI;14580;3816866.003;356;48;-83.803271;42.968
ITT Technical Institute-Lexington;KY;14580;895661.003;120;27;-84.445392;38.032811
ITT Technical Institute-Maumee;OH;14580;535423.003;73;24;-83.688408;41.610754
ITT Technical Institute-Oklahoma City;OK;14580;893635.003;112;25;-97.544948;35.522097
ITT Technical Institute-Tulsa;OK;14580;2310663.003;193;32;-95.882564;36.075533
University of Phoenix-Omaha Campus;NE;9450;1482000.003;115;59;-96.122593;41.265373
University of Phoenix-Northwest Arkansas Campus;AR;9750;2103000.003;205;;-94.17996;36.344427
University of Phoenix-Northwest Indiana Campus;IN;11558;1105000.003;40;32;-87.32272;41.465195
University of Phoenix-Madison Campus;WI;10560;2022000.003;90;41;-89.289967;43.130843
University of Phoenix-Columbia Campus;SC;9225;2655000.003;286;89;-80.956205;34.098197
The Art Institute of California-Inland Empire;CA;26499;7278818.003;299;64;-117.270456;34.071322
National American University-Zona Rosa;MO;12912;3015313.003;308;39;-94.666638;39.251601
West Hills College-Lemoore;CA;4392;14430624.001;3619;235;-119.82282;36.291642
Stautzenberger College-Strongsville Campus;OH;6300;1011347.003;202;;-81.644012;41.289284
Westwood College-Annandale;VA;;3312822.003;137;37;-77.209194;38.832141
West Hills Community College District;CA;;29594720.001;;;-120.356248;36.177477
Kaplan College;WI;;3773791.003;131;;-87.911761;43.052556
Miller-Motte Technical College-Goodlettsville;TN;11280;2329507.003;91;;-86.704765;36.288189
Rasmussen College-Rockford;IL;13275;1529169.003;50;;-88.99898;42.267037
International Institute for Restorative Practices;PA;;2605098.002;38;37;-75.381912;40.621526
Educational Technical College-Recinto De Coama;PR;;1434887.003;366;;-66.36428;18.06897
Educational Technical College-Recinto de san Sebastian;PR;;1306739.003;327;;-66.994636;18.335396
Cleveland Industrial Training Center;OH;;;3;;;-81.688912;41.419345
Argosy University-Denver;CO;15300;850281.003;74;;-104.901885;39.656757
College America-Colorado Springs;CO;14975;3215617.003;216;;-104.760422;38.840875
College America-Fort Collins;CO;14975;3456389.003;178;36;-105.079058;40.523517
Automotive Training Center;PA;;4504172.003;233;;-75.075914;40.195059
Sanford-Brown College;WI;9450;6934242.003;547;;-87.996342;43.021178
Martins College of Cosmetology;WI;;1949699.003;196;;-87.949256;42.942074
The Robert B Miller College;MI;8250;3966165.002;127;;-85.179676;42.333849
University of Phoenix-Fairfield County Campus;CT;13350;1005000.003;26;;-73.444769;41.097709
University of Phoenix-Harrisburg Campus;PA;13050;1926000.003;21;;-76.82899;40.31195
University of South Florida-St. Petersburg Campus;FL;14340;49921981.001;3895;625;-82.633936;27.763068
Triangle Tech Inc-Bethlehem;PA;11978;1618188.003;85;17;-75.375663;40.673182
DeVry University-Utah;UT;12340;470568.003;36;;-111.886643;40.581407
Milan Institute;CA;;1943168.003;268;;-119.725373;36.808567
The Art Institute of Tennessee-Nashville;TN;18960;1334464.003;33;;-86.635408;36.154513
Pima Medical Institute;WA;;2020207.003;212;;-122.21085;47.469501
Miller-Motte Technical College-Cary;NC;7920;5052463.003;800;64;-78.741276;35.754985
Miami-Jacobs Career College-Springboro Branch;OH;9936;2562967.003;173;;-84.262367;39.562622
The Academy of Health Care Professions;TX;;1592693.003;205;;-98.576285;29.489224
Everest College-South Plainfield;NJ;;2103230.003;201;;-74.426997;40.554935
Kaplan Institute;MI;;3468673.003;305;;-83.075855;42.369396
Daymar College-Paducah;KY;;548307.003;105;;-87.488222;37.353721
Lincoln Technical Institute;NY;;3138178.003;384;;-73.8285;40.78328
American Public University System;WV;;69378000.003;14769;859;-77.859572;39.288162
Huntsville Bible College;AL;2320;301016.002;49;;-86.594896;34.749446
Beaumont Adult School;CA;;64179231.001;69;;-116.964425;33.949603
Make-up Designory;CA;;8097094.003;333;;-118.308092;34.180425
Video Symphony EnterTraining;CA;;4720266.003;349;;-118.31082;34.183816
Gnomon School of Visual Effects;CA;24700;2857236.003;71;;-118.328916;34.089973
Coachella Valley Beauty College;CA;;507832.003;120;;-116.277835;33.707482
Meridian Institute;CA;;258437.003;32;;-118.319533;34.061737
Academy of Barbering Arts;CA;;381288.003;66;;-118.55922;34.228292
Career College of California;CA;;165929.003;12;;-117.866068;33.747993
Valley College of Medical Careers;CA;;625962.003;33;;-118.606062;34.222109
Academy of Natural Therapy;CO;;456570.003;51;;-104.668812;40.425601
Academy Di Capelli-School of Cosmetology;CT;;385150.003;28;;-72.807614;41.491231
Delaware Learning Institute of Cosmetology;DE;;488312.003;83;;-75.25595;38.542256
Dragon Rises College of Oriental Medicine;FL;;407920.003;39;;-82.33602;29.636562
Palm Beach Academy of Health & Beauty;FL;;1184780.003;122;;-80.074366;26.803804
Saber;FL;;2098357.002;205;;-80.261152;25.771746
Health Opportunity Technical Center;FL;;1711144.003;101;;-80.205159;25.94364
Professional Health Training Academy;FL;;468063.003;98;;-82.061907;29.040536
Pensacola School of Massage Therapy & Health Careers;FL;;387695.003;19;;-87.196292;30.495192
Savannah School of Massage Therapy;GA;;245038.003;17;;-81.099178;32.011895
Traditional Chinese Medical College of Hawaii;HI;;384559.002;27;;-155.673219;20.016227
Ideal Beauty Academy;IN;;331770.003;45;;-85.73049;38.28837
Success Schools LLC;IN;;434578.003;58;;-87.358426;41.470405
Louisiana Culinary Institute;LA;;961269.003;66;;-91.065675;30.410299
Bais Medrash Toras Chesed;NJ;6280;1063656.002;92;;-74.211529;40.099645
Center for Natural Wellness School of Massage Therapy;NY;;1603555.003;77;;-73.806269;42.72102
Ace Computer Training Center;NY;;947292.003;5;;-73.84153;40.71953
New Age Training;NY;5000;250698.003;38;;-73.991718;40.748165
USA Beauty School International;NY;;972761.003;269;;-74.001418;40.718124
Dayton School of Medical Massage;OH;14300;4525252.003;706;;-84.167201;39.682765
Northcoast Medical Training Academy;OH;9300;2302643.003;231;;-81.326646;41.155047
American Institute of Medical Technology;OK;;608777.003;55;;-95.851142;36.097919
Pennsylvania Myotherapy Institute;PA;10350;213291.003;24;;-76.984374;39.886795
Carib Technological Institute;PR;;411206.003;10;;-66.19436;18.40384
ASPIRA de Puerto Rico;PR;;20135425.002;25;;-65.981331;18.392626
Visible School-Music and Worships Arts College;TN;13775;1661733.002;66;27;-89.991247;35.117544
CCI Training Center;TX;;1947157.003;109;;-97.100148;32.755745
Champion Beauty College;TX;;322725.003;50;;-95.50253;29.985574
Professional Careers Institute;TX;;825917.003;11;;-95.499334;29.719727
Lumberton Adult Education Center;TX;;28691.001;108;;-94.165407;30.340352
Southwest Applied Technology Center;UT;1170;3354348.001;584;;-113.067658;37.663462
ImageWorks Academy of Hair Design;UT;;544023.003;52;;-111.653309;40.12021
Alpine College;WA;;308117.003;37;;-117.27034;47.676874
Academy of Cosmetology;WI;;419616.003;47;;-89.048436;42.679305
Milwaukee Career College;WI;;1951133.003;92;;-88.048039;43.074332
University of the West;CA;6030;5431077.002;79;74;-118.081841;34.045893
American College of Education;IL;;;3;;;-87.63705;41.882454
South University-Tampa;FL;16760;5953267.003;297;48;-82.501261;27.982406
Milan Institute of Cosmetology;TX;;1367362.003;170;;-98.500293;29.356777
University of Appalachia;VA;;8780221.002;194;37;-82.005224;37.21148
Averett University-Non-traditional programs;VA;;6636365.002;1677;157;-79.413307;36.57679
ABI School of Barbering & Cosmetology of Tribeca;NY;;225874.003;69;;-74.008356;40.715117
Paul Mitchell the School-Tampa;FL;;1653385.003;142;;-82.45128;28.075093
Paul Mitchell the School-San Diego;CA;;4248955.003;318;;-117.160815;32.718826
Paul Mitchell the School-Michigan;MI;;3133562.003;285;25;-83.030205;42.594054
Miami-Jacobs Career College-Troy;OH;10440;4874418.003;343;42;-84.224477;40.028066
ATI College-Tustin;CA;;391111.003;42;;-117.854803;33.760006
Blue Cliff College-Houma;LA;10600;1962817.003;167;;-90.719845;29.592567
The Art Institute of Salt Lake City;UT;6467;2487441.003;96;35;-111.894302;40.535104
The Art Institute of Charleston;SC;27840;6093140.003;224;49;-79.927107;32.781268
The Art Institute of California-Sacramento;CA;21888;2209350.003;84;35;-121.519187;38.620282
Blue Cliff College;AR;10600;1333249.003;114;;-94.145006;36.112696
Blue Cliff College;LA;10600;382181.003;55;;-92.477465;31.275714
High-Tech Institute-Brookfield;WI;;4688163.003;393;28;-88.114801;43.026841
Beauty Schools of America;FL;;1487083.003;329;;-80.163719;25.926019
Virginia College-Gulf Coast;MS;10380;3051096.003;287;55;-88.93391;30.443813
ITT Technical Institute-Pinellas Park;FL;15300;654666.003;77;24;-82.645427;27.860289
ITT Technical Institute-Baton Rouge;LA;15300;591563.003;77;26;-91.025627;30.366055
ITT Technical Institute-Columbia;SC;15300;979995.003;125;29;-81.107102;34.036178
ITT Technical Institute-Wichita;KS;15300;105964.003;10;19;-97.243088;37.742318
ITT Technical Institute-Atlanta;GA;15300;256288.003;38;24;-84.405414;33.612432
ITT Technical Institute-Mobile;AL;15300;281346.003;30;21;-88.11953;30.667183
ITT Technical Institute-Chattanooga;TN;15300;24831.003;;;-85.215797;35.011125
ITT Technical Institute-South Bend;IN;15300;39325.003;;;-86.204079;41.711153
Virginia College-School of Business and Health;TN;29720;3033111.003;357;50;-85.211385;35.00726
Brite Divinity School;TX;;2188477.002;268;84;-97.36045;32.711704
Indiana Business College-Elkhart;IN;10470;758369.003;36;;-85.88618;41.68019
Academy of Court Reporting Inc-Pittsburgh;PA;9555;1739731.003;168;;-80.001875;40.439573
International Academy of Design and Technology;CA;13500;1858615.003;201;32;-121.520156;38.655831
University of Phoenix-Birmingham Campus;AL;10830;643080.003;23;;-86.687599;33.417176
International Academy of Design and Technology;TX;14100;2294872.003;220;;-98.557939;29.517903
University of Phoenix-Augusta Campus;GA;10800;5053829.003;474;116;-82.08461;33.484064
University of Phoenix-Washington DC Campus;DC;12180;230230.003;13;;-77.00997;38.897901
University of Phoenix-Chattanooga Campus;TN;10320;829643.003;65;;-85.186717;35.013365
Devry University-Michigan;MI;12900;125366.003;6;;-83.244799;42.486867
DeVry University-Tennessee;TN;12900;1428187.003;92;;-89.849035;35.099978
Argosy University-Inland Empire;CA;16380;3993948.003;299;43;-117.271534;34.070477
Argosy University-Nashville;TN;16380;3671694.003;303;17;-86.635327;36.15451
Argosy University-San Diego;CA;16380;1064611.003;55;;-117.158312;32.775212
Vatterott Education Center;TX;8233;869737.003;133;;-96.878199;32.851392
Rasmussen College-Green Bay;WI;13500;2192206.003;30;;-88.07839;44.525964
Empire Beauty School-Lisle;IL;;864475.003;81;;-88.107168;41.779659
Empire Beauty School-Richmond;VA;;1817283.003;189;;-77.548422;37.635733
Empire Beauty School-North Hills;PA;;1307724.003;140;;-80.004767;40.519614
Empire Beauty School-Concord;NC;;1620860.003;149;;-80.711834;35.361956
Empire Beauty School-Arlington Heights;IL;;1820655.003;189;;-87.986061;42.116539
Lexington Healing Arts Academy;KY;;893346.003;75;;-84.52209;38.014408
The Institute of Beauty and Wellness;WI;;2306711.003;137;;-87.90878;43.034809
Center for Psychological Studies;CA;;;2;;;-122.266066;37.868158
Euphoria Institute of Beauty Arts & Sciences;NV;;2447889.003;160;;-115.298548;36.144542
Euphoria Institute of Beauty Arts & Sciences;NV;;2705401.003;55;;-115.102585;35.991298
Long Island University-Riverhead;NY;;2736328.002;215;49;-72.696712;40.864999
Mimi's Beauty Academy of Cosmetology;AL;;;3;23;;-86.58899;34.76786
Columbia Southern University;AL;;33519300.003;28360;;-87.652505;30.330964
Phoenix School of Law;AZ;;7662750.003;335;;-112.073711;33.49399
Arizona Culinary Institute;AZ;24990;4233787.003;153;;-111.834921;33.582023
InfoTech Career College;CA;8575;842274.003;173;;-118.142631;33.880639
TUI University;CA;9440;48583000.003;8004;;-118.032561;33.804556
Coastline Beauty College;CA;;441180.003;157;15;-117.939805;33.71624
Healthy Hair Academy;CA;;789876.003;35;14;-118.322639;33.930853
Career College Consultants;CA;5500;766779.003;50;;-118.214616;34.137518
Career College of San Diego;CA;;466848.003;26;;-117.122158;32.711832
Proteus;CA;;2357033.002;40;;-119.296911;36.346181
Montessori Centre International Denver;CO;;190396.002;20;;-104.880189;39.603141
Branford Academy of Hair & Cosmetology;CT;;528565.003;37;6;-72.80329;41.289942
Academy of Massage and Bodywork;DE;;246353.003;42;8;-75.667579;39.628966
Digital Media Arts College;FL;22260;7703985.003;406;;-80.111047;26.396245
Academy for Five Element Acupuncture;FL;;993483.002;51;;-82.322047;29.650258
FastTrain of Jacksonville;FL;13200;1235887.003;124;12;-81.534115;30.247735
Academy of Career Training;FL;;998000.003;143;;-81.438251;28.304567
Management Resources Institute;FL;;825380.003;64;29;-80.263789;25.771784
FastTrain of Miami;FL;13200;825191.003;104;15;-80.285653;25.770895
Hi-Tech School of Cosmetology;FL;;969139.003;35;15;-80.368075;25.756807
Wolford College;FL;;3482399.002;175;;-81.792194;26.269102
Aveda Institute-Saint Petersburg;FL;;5050561.003;115;17;-82.637115;27.769121
Aveda Institute-Tallahassee;FL;;6668420.003;104;10;-84.317582;30.440614
Shear Excellence International Hair Academy;FL;;;3;46;;-82.502609;28.025521
Southern Catholic College;GA;17500;4778387.002;231;;-84.107605;34.450426
Carlson College of Massage Therapy;IA;;450663.003;43;;-91.355326;42.103499
Bio-Chi Institute of Massage Therapy;IA;12670;168802.003;15;;-96.418267;42.51084
SOLEX Medical Academy;IL;;91438.003;11;;-87.908788;42.13984
TechSkills-Indianapolis;IN;;1517477.003;327;;-86.104705;39.912215
Z Hair Academy;KS;;733983.003;58;;-95.260669;38.939782
Alden's School of Cosmetology;LA;;98152.003;63;;-91.16663;30.595628
DiGrigoli School of Cosmetology;MA;;506550.003;31;6;-72.629275;42.145276
Millennium Training Institute;MA;;2893409.003;117;19;-71.127538;42.496163
The Fila Academy Inc;MD;;1719384.003;85;18;-76.61614;39.20318
Gallery College of Beauty;MI;;1235698.003;123;17;-82.88498;42.57765
Lakewood School of Therapeutic Massage;MI;;284915.003;18;;-82.425956;42.972525
School of Designing Arts;MI;;335843.003;50;;-85.223763;42.297503
Trend Setters School of Cosmetology;MO;;567638.003;61;;-89.555808;37.284443
Pemiscot County Special School District;MO;8700;311625.001;21;5;-89.76584;36.233886
Academy of Hair Design;MO;;2769756.003;116;;-93.262322;37.180487
Corinth Academy of Cosmetology;MS;;174515.003;42;;-88.520607;34.934303
Southeastern School of Neuromuscular Therapy-Charlotte;NC;;2519571.003;290;;-80.886704;35.168748
Gentle Healing School of Massage;NJ;;137651.003;33;14;-74.507084;40.318646
Yeshivas Be'er Yitzchok;NJ;9000;642933.002;37;;-74.213271;40.682183
Metro Auto Electronics Training Institute;NJ;;1094325.003;21;;-74.281973;40.675291
Yeshiva Toras Chaim;NJ;10000;1806475.002;135;;-74.182721;40.09832
Talmudical Seminary of Bobov;NY;5000;1045883.002;126;;-73.995058;40.634735
New York Methodist Hospital Center for Allied Health Education;NY;10000;1628064.002;109;14;-73.959176;40.60844
Institute of Allied Medical Professions;NY;;7058696.002;201;;-73.991736;40.751814
Hudson Valley School of Massage Therapy;NY;;444087.003;78;19;-73.959264;41.797414
Micropower Career Institute;NY;;652620.003;39;;-73.994044;40.749148
Monroe 2-Orleans BOCES Center for Workforce Development;NY;;2515993.001;114;;-77.751993;43.139264
Aveda Fredric's Institute;OH;;5316489.003;188;30;-84.442893;39.144303
TechSkills-Columbus;OH;;1708498.003;411;;-82.946744;40.100894
NewLife Academy of Information Technology;OH;;327777.002;6;;-80.580355;40.61938
Career Development & Employment;PA;;606681.003;48;;-75.877059;41.242801
Instituto Educativo Premier;PR;;140110.003;26;29;-66.57511;18.04344
Charleston School of Law;SC;;18066086.003;616;;-79.937278;32.791224
Elite College of Cosmetology;TN;;477191.003;63;;-88.408864;35.657958
Memphis Institute of Barbering;TN;;98126.003;61;;-90.014492;35.158326
Manuel and Theresa's School of Hair Design;TX;9750;208778.003;86;;-96.373128;30.674902
Southwest Career Institute;TX;9500;2761112.003;200;;-106.413549;31.788164
Academy at Austin;TX;;1629243.003;196;21;-97.661693;30.450386
Dallas Roberts Academy of Hair Design & Aesthetics;UT;;686049.003;143;;-111.672309;40.256397
Dixie Applied Technology College;UT;;3203869.001;86;66;-113.562153;37.107524
Centura College;VA;;183621.003;24;;-77.14462;38.803949
Southeast Culinary & Hospitality College;VA;11000;772479.003;39;;-82.184229;36.596931
Dominion School of Hair Design;VA;;389335.003;24;;-76.496937;37.255947
Victoria's Academy of Cosmetology;WA;;727888.003;55;7;-119.1173;46.20757
Inland Massage Institute;WA;7850;365423.003;39;10;-117.39712;47.744038
Sunnyside Beauty Academy;WA;;140000.003;11;;-119.987107;46.324636
Wisconsin Academy;WI;;531877.003;21;;-87.730129;45.053119
The Art Institute of Pittsburgh-Online Division;PA;20976;143107251.003;7032;;-79.988026;40.448458
University of South Florida Sarasota-Manatee;FL;15188;21190163.001;1803;159;-82.560839;27.391946
University of South Florida-Polytechnic;FL;11436;19740999.001;1304;137;-81.889817;27.996769
Brown Mackie College-Indianapolis;IN;9000;9139072.003;402;;-86.157529;39.783392
College America-Cheyenne;WY;;1695367.003;146;11;-104.828508;41.174918
Bryant and Stratton College-Wauwatosa;WI;14430;7820896.003;663;;-88.050509;43.040929
The Art Institute of Michigan;MI;28864;6993162.003;296;30;-83.442202;42.500029
Lacy Cosmetology School;SC;;633945.003;35;4;-81.300758;33.979975
Lacy Cosmetology School;SC;;274366.003;18;3;-80.064932;33.034859
The Art Institute of Austin;TX;21840;9273669.003;416;;-97.676173;30.479524
The Art Institute of California_unnyvale;CA;23184;6341895.003;284;;-122.000225;37.373842
Remington College-Houston Southeast;TX;17520;4103433.003;204;39;-95.12426;29.52314
Remington College-Shreveport;LA;17320;6604654.003;416;49;-93.793195;32.402086
National American University-Austin;TX;10530;518437.003;51;;-97.698563;30.438151
National American University-Wichita;KS;11138;1364112.003;133;;-97.251773;37.723011
Lawton School Warren Branch;MI;;639391.003;102;;-82.982547;42.449675
